Report,Reviews
App ID,1055281310
App,Philips Hue
Version,All Versions
Market,iOS
Country,All Countries
Total Reviews,4831
Average Rating,1.8
Search Term,
Start Date,04/28/2016
End Date,03/25/2017
Date Generated,03/27/2017 01:35:07 PDT

Platform,Country,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,PhilMographer,2.1.0,1,More frustrating than anything,"You can't edit scenes once they are named (why?).

Siri will turn off the lights but does not turn off individual lights.  I've done a massive amount of troubleshooting on the HomeKit Siri end but nothing has resolved it.  All I get is ""Sorry, I didn't get that, could you restate?"" Over and over again...

Please fix this."
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Mattygunit,2.1.0,1,This is no improvement,You can't edit scenes or group lights together to pick the same exact color. This is a huge step back.
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Bryan07,2.1.0,1,Bring back features,The rooms and ability to dim are nice. But please bring back the many great functions of the previous generation app.
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,DanieLaunch,2.1.0,1,Half Baked,"More like a quarter baked. Wait for 3.0 to upgrade from the first generation app.

The interface is clunky and features like scenes and reasonable alarms and timers are missing.

It's like a toddler ordered an engineer to redesign the app, and before finishing, moved on to the next toy.

The Hue hardware family of appliances is great. When will the software catch up?"
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,All Being Master of time space and dimension.,2.1.0,1,The worst... Broke everything,"All my previous settings GONE! No logical way to even recreate them. Shame on you Phillips, might as well go back to regular bulbs if this is what I can expect.  Money back???"
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Baowjydj1684,2.1.0,1,Humorously bad app,Even worse than the Gen 1 app
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Yabenjo,2.1.0,1,What happened? Old app was much better,I'm so glad I kept the old app. Creating new scenes and managing each light color was so much easier before. I hope Philips won't block the access from the old App. The product team should really revisit what they have done and do more user research.
iOS,Sweden,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Mart Kk.,2.1.0,1,Unusable,"When ""gen 1"" worked fine, what is the point of creating a new app that does not, instead of continuing to develop the other one?"
iOS,Switzerland,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,kunde10000000,2.1.0,1,Ipad??,keine ipad unterstztung! SCHLECHT!
iOS,Switzerland,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,dpfulg,2.1.0,1,Unbrauchbar,"Die alte App war gewöhnungsbedürftig aber brauchbar. Die Neue ist so leider nicht brauchbar. 

Viel am Design der App gebastelte (nicht mein Geschmack) und dabei die Funktionalität vergessen. 

Was bringen Räume wenn man dazu keine vernünftige Szenen erstellten kann? Und det Raum kann auch nicht als Szenen Ersatz verwendet werden, weil eine Lampe immer nur zu einem Raum gehören kann. 

Schritt zurück. Nur gut ersetzt die neue App die Alte nicht. So kann ich weiter die Alte brauchen."
iOS,Canada,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Felixo,2.1.0,5,A lot less clunky,"For what I do with my lights, I prefer the new app over the old one. The old app focus was play with colour, this one is about daily living."
iOS,Germany,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,HouseMD.,2.1.0,1,"Optisch ansprechend, sonst eine sehr schlecht Lösung","Schöne Optik und Umsetzung der Zimmerzuordnung. Ansonsten aber sehr schlecht gelöst hinsichtlich Einstellung der Szenen, der Routinen und der Farbwahl hinsichtlich des Handlings. Besonders ärgerlich: es gibt keine iPad Version."
iOS,Germany,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Tony-TcLy,2.1.0,1,Die neu App ist der letzte Müll,"Leider kann man keine -Sterne hier vergeben sonst hätte ich für die neue App direkt mal -100000000 Sterne gegeben!!
Ich bin Stinksauer über die neue App!! 😡😡😡😡😡
Bitte wieder die alte App frei geben!!"
iOS,France,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,@kouel,2.1.0,1,Régression générale,"Chaque lumière peut appartenir qu'a une seule pièce. Sur l'ancienne app il m'était possible de créer un scénario pour allumer 3 ampoules d'un coup (dont celle de ma cuisine ouverte sur salon) et un autre scénario uniquement sur l'ampoule de la cuisine. Ce qui me permettait d'allumer (pour cuisiner) ou d'étreindre (pour regarder la télé le soir) SANS interagir sur les 2 autres ampoules, et je pouvais profiter quand bon me semble de mes 3 ampoules d'un coup. Par conséquent tous les scénarios patiemment créés sur l'ancienne app ont disparus... déplorable !! 
Au premier coup d'œil l'app m'a paru super, le rajout des pièces est intéressant, notamment pour créer des scénarios pour chaque groupe (ou pièce), mais le fait de pouvoir attribuer une ampoule qu'à un seul groupe, rend l'app inutilisable pour ceux qui ont plein d'ampoules.
Pour finir la fonction très utile dans la partie widget qui permettait d'éteindre toutes les ampoules d'un scénario en appuyant 2 fois dessus à également disparue. L'ancienne app me paraissait avoir le meilleur rapport fonctionnalités / simplicité (ou complexité), dommage. Je rajouterai des étoiles une fois ces problèmes résolus, pour l'instant je reste sur l'ancienne."
iOS,France,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,De_Frost,2.1.0,3,"Génial mais ""Au secours""","Dans un premier temps il faut toujours avouer que ces lumières sont justes géniales!!

Dans un second temps, mais comment ont-ils pu enlever le fait de contrôler les mêmes lumières dans des scénario différents ?? Exemple : j'ai dans mon salon trois ampoules au plafond et 4 sur un lampadaire ""stylé"" d'ambiance, et bien je dois choisir entre tout mettre dans la même pièce (donc tout de la même couleur et même intensité) ou créer deux pièces (salon1 et salon2) que je dois gérer indépendamment... Pas pratique du tout! Donc je reste sur la version 1 qui permet bcp plus de flexibilité (heureusement tjs disponible!)

Je passe donc de 5* à 3*

J'utilise 20 ampoules pour info.

Bye!!!"
iOS,Netherlands,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Lucostrike,2.1.0,1,Waardeloze update!,Waardeloze update. Bestaande scenes laden niet! (Na in loggen) App niet intuitief.
iOS,United Kingdom,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,cyberforward,Unknown,1,Unreliable,They need to work the kinks out of this before foisting it on us.  I want to be able to turn the lights on without reconnecting the app.
iOS,United Kingdom,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,AndyH-uk,2.1.0,1,Can't even log onto my bridge now!,The Gen 2 app now refuses to even log onto my bridge. I've had to go back to the Gen 1 app to get control of my lights. Sort it out Philips!
iOS,United Kingdom,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,MrShirker,2.1.0,1,"Awful, big step backwards from Gen 1","The Gen 1 app worked fine but Gen 2 came along and I like new toys so happily gave it a go. Wish I hadn't bothered now and whomever designed this needs taking round the back of the Hue office and giving a good slap. 

Grouping lights by 'Room' is new and fair enough, I'll give it a try. But whereas Scenes in Gen 1 could control multiple lights in multiple rooms, with this I can't see any other way than one room at a time. It's a nightmare and frankly a massive step backwards in usability. 

I also have a Hue switch - before pressing one button could change any combination of my 18 lights anywhere in the house so with the four buttons that was loads of flexibility. But with this Gen 2 one, not possible. 

And to rub salt into the wound Philips have added a pop-up nag on the Gen 1 app that this new one is out. Yes it is, but it is rubbish and not a patch on the first one. Best advice, use the Gen 1 app and just swear to yourself every time that notification pops up. 

Dreadful app design. Avoid."
iOS,Hong Kong,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Rallyzhang,2.1.0,2,Worse than gen1 app,"The new app has a revamped design which is much needed and appreciated. However the new app is missing the timer function from the gen1 app. Also it is more frequent to have connectivity issue with the hub, no matter at home or connect remotely."
iOS,United States,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,jopivo,2.1.0,1,Worse than before.,Seriously.
iOS,United States,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,He enter,2.1.0,1,Mr,"I wish I did not uninstall the previous version.   

The removal of scenes is unbelievably stupid

Repeat for clarity. STUPID

Having to spend hours redoing my lighting because of your decision to make a change WITHOUT taking into account you EXISTING Customers is just rude.

How hard would it be to allow importing of previous scenes???

If this is not resolved quickly I'm tossing this crap and buying from a mor stable and considerate supplier"
iOS,United States,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,dafstone,2.1.0,1,iPad?,"So what gives with no iPad support in 2016?  I really love my Hue bulbs and I am decent with the old version of the App, but in the house tablet is way more convenient than the phone.  Why in the world would you not design this app out of the gate for parity device support to the Gen 1 app?"
iOS,United States,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,yurdle_turtle,2.1.0,1,So disappointed!,"I'm very disappointed with the new app, especially the scenes functionality. I have created several custom scenes with the lights set exactly the way I want, and when I turn a scene on, the lights are not the colors that I set up. Plus, maybe I'm missing something, but I don't see an ability to edit the custom scenes I created. In addition, the home routine requires you to enter a scene. So I can have the lights set up exactly as I want, but when I leave and return they come back on with different settings (because the colors I set in the scene are not saving correctly). I can't believe Phillips would rollout an app with this many problems. Your QC department needs to be overhauled. I'm going back to the gen 1 app which works perfectly."
iOS,Finland,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Danskulainen,2.1.0,1,Apple Watch,Lost the Apple Watch functionality!
iOS,Austria,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Jessie 68,2.1.0,1,Furchtbar!,"Unglaublich, wie unausgegoren und unübersichtlich diese Nachfolge-App ist.
Deshalb wurde sicher auch die alte App 'am Leben' gelassen, die mit ein bisschen Einarbeitung tadellos funktioniert (aber jetzt leider nicht mehr aktualisiert wird)."
iOS,Australia,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Jacki and Ian,2.1.0,1,Atrocious Software,"This app is slow, doesn't allow the selection of lights or the setting up of routines. Obviously not tested before release. Do not upgrade. Old app is much superior."
iOS,Switzerland,06/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Kusel7,2.1.0,1,Rückschritt,"Design der neuen App gut! Alles andere ist aber ein Rückschritt! Für den Preis von hue erwartet man hier mehr von Philips! Sehr enttäuschend!

Szenen verschlechtert, allgemein Bedienung nicht intuitiv! Usabillity nicht gegeben! 

Alte Lampen lassen sich nur mit Mühe oder gar nicht mit der neuen Bridge über die neue App koppeln.

Philips da habt ihr einiges zu tun! Schnelles, vernünftiges Update sehr gewünscht!"
